Search_method Problem Max_evals Run Score
hill_climber_penalized_score knapPI_16_20_1000_4 10000 31 2633
hill_climber_penalized_score knapPI_16_20_1000_4 10000 32 2651
hill_climber_penalized_score knapPI_16_20_1000_4 10000 33 2682
hill_climber_penalized_score knapPI_16_20_1000_4 10000 34 2557
hill_climber_penalized_score knapPI_16_20_1000_4 10000 35 2557
hill_climber_penalized_score knapPI_16_20_1000_4 10000 36 2651
hill_climber_penalized_score knapPI_16_20_1000_4 10000 37 2864
hill_climber_penalized_score knapPI_16_20_1000_4 10000 38 2893
hill_climber_penalized_score knapPI_16_20_1000_4 10000 39 2893
hill_climber_penalized_score knapPI_16_20_1000_4 10000 40 2557
hill_climber_penalized_score knapPI_16_20_1000_4 10000 41 2893
hill_climber_penalized_score knapPI_16_20_1000_4 10000 42 2893
hill_climber_penalized_score knapPI_16_20_1000_4 10000 43 2651
hill_climber_penalized_score knapPI_16_20_1000_4 10000 44 2651
hill_climber_penalized_score knapPI_16_20_1000_4 10000 45 2593
hill_climber_penalized_score knapPI_16_20_1000_4 10000 46 2557
hill_climber_penalized_score knapPI_16_20_1000_4 10000 47 2893
hill_climber_penalized_score knapPI_16_20_1000_4 10000 48 2593
hill_climber_penalized_score knapPI_16_20_1000_4 10000 49 2651
hill_climber_penalized_score knapPI_11_200_1000_4 10000 0 4860
hill_climber_penalized_score knapPI_11_200_1000_4 10000 1 4700
hill_climber_penalized_score knapPI_11_200_1000_4 10000 2 4740
hill_climber_penalized_score knapPI_11_200_1000_4 10000 3 5060
hill_climber_penalized_score knapPI_11_200_1000_4 10000 4 4900
hill_climber_penalized_score knapPI_11_200_1000_4 10000 5 4820
hill_climber_penalized_score knapPI_11_200_1000_4 10000 6 4940
hill_climber_penalized_score knapPI_11_200_1000_4 10000 7 5140
hill_climber_penalized_score knapPI_11_200_1000_4 10000 8 4900
hill_climber_penalized_score knapPI_11_200_1000_4 10000 9 4980
hill_climber_penalized_score knapPI_11_200_1000_4 10000 10 4980
hill_climber_penalized_score knapPI_11_200_1000_4 10000 11 4540
hill_climber_penalized_score knapPI_11_200_1000_4 10000 12 4700
hill_climber_penalized_score knapPI_11_200_1000_4 10000 13 4940
hill_climber_penalized_score knapPI_11_200_1000_4 10000 14 5020
hill_climber_penalized_score knapPI_11_200_1000_4 10000 15 4980
hill_climber_penalized_score knapPI_11_200_1000_4 10000 16 4900
hill_climber_penalized_score knapPI_11_200_1000_4 10000 17 4900
hill_climber_penalized_score knapPI_11_200_1000_4 10000 18 4780
hill_climber_penalized_score knapPI_11_200_1000_4 10000 19 5020
hill_climber_penalized_score knapPI_11_200_1000_4 10000 20 5100
hill_climber_penalized_score knapPI_11_200_1000_4 10000 21 5020
hill_climber_penalized_score knapPI_11_200_1000_4 10000 22 4900
hill_climber_penalized_score knapPI_11_200_1000_4 10000 23 4740
hill_climber_penalized_score knapPI_11_200_1000_4 10000 24 4780
hill_climber_penalized_score knapPI_11_200_1000_4 10000 25 4580
hill_climber_penalized_score knapPI_11_200_1000_4 10000 26 4980
hill_climber_penalized_score knapPI_11_200_1000_4 10000 27 4940
hill_climber_penalized_score knapPI_11_200_1000_4 10000 28 4900
hill_climber_penalized_score knapPI_11_200_1000_4 10000 29 4660
hill_climber_penalized_score knapPI_11_200_1000_4 10000 30 4940
hill_climber_penalized_score knapPI_11_200_1000_4 10000 31 4940
hill_climber_penalized_score knapPI_11_200_1000_4 10000 32 4940
hill_climber_penalized_score knapPI_11_200_1000_4 10000 33 4620
hill_climber_penalized_score knapPI_11_200_1000_4 10000 34 4780
hill_climber_penalized_score knapPI_11_200_1000_4 10000 35 4940
hill_climber_penalized_score knapPI_11_200_1000_4 10000 36 4780
hill_climber_penalized_score knapPI_11_200_1000_4 10000 37 4900
hill_climber_penalized_score knapPI_11_200_1000_4 10000 38 4860
hill_climber_penalized_score knapPI_11_200_1000_4 10000 39 4940
hill_climber_penalized_score knapPI_11_200_1000_4 10000 40 4980
hill_climber_penalized_score knapPI_11_200_1000_4 10000 41 4900
hill_climber_penalized_score knapPI_11_200_1000_4 10000 42 5060
hill_climber_penalized_score knapPI_11_200_1000_4 10000 43 4700
hill_climber_penalized_score knapPI_11_200_1000_4 10000 44 4820
hill_climber_penalized_score knapPI_11_200_1000_4 10000 45 4820
hill_climber_penalized_score knapPI_11_200_1000_4 10000 46 4660
hill_climber_penalized_score knapPI_11_200_1000_4 10000 47 4660
hill_climber_penalized_score knapPI_11_200_1000_4 10000 48 4740
hill_climber_penalized_score knapPI_11_200_1000_4 10000 49 4700
hill_climber_penalized_score knapPI_13_200_1000_4 10000 0 3637
hill_climber_penalized_score knapPI_13_200_1000_4 10000 1 3620
hill_climber_penalized_score knapPI_13_200_1000_4 10000 2 3620
hill_climber_penalized_score knapPI_13_200_1000_4 10000 3 3663
hill_climber_penalized_score knapPI_13_200_1000_4 10000 4 3637
hill_climber_penalized_score knapPI_13_200_1000_4 10000 5 3637
hill_climber_penalized_score knapPI_13_200_1000_4 10000 6 3663
hill_climber_penalized_score knapPI_13_200_1000_4 10000 7 3663
hill_climber_penalized_score knapPI_13_200_1000_4 10000 8 3663
hill_climber_penalized_score knapPI_13_200_1000_4 10000 9 3663
hill_climber_penalized_score knapPI_13_200_1000_4 10000 10 3637
hill_climber_penalized_score knapPI_13_200_1000_4 10000 11 3663
hill_climber_penalized_score knapPI_13_200_1000_4 10000 12 3620
hill_climber_penalized_score knapPI_13_200_1000_4 10000 13 3663
hill_climber_penalized_score knapPI_13_200_1000_4 10000 14 3637
hill_climber_penalized_score knapPI_13_200_1000_4 10000 15 3594
hill_climber_penalized_score knapPI_13_200_1000_4 10000 16 3637
hill_climber_penalized_score knapPI_13_200_1000_4 10000 17 3637
hill_climber_penalized_score knapPI_13_200_1000_4 10000 18 3637
hill_climber_penalized_score knapPI_13_200_1000_4 10000 19 3628
hill_climber_penalized_score knapPI_13_200_1000_4 10000 20 3603
hill_climber_penalized_score knapPI_13_200_1000_4 10000 21 3620
hill_climber_penalized_score knapPI_13_200_1000_4 10000 22 3603
hill_climber_penalized_score knapPI_13_200_1000_4 10000 23 3620
hill_climber_penalized_score knapPI_13_200_1000_4 10000 24 3628
hill_climber_penalized_score knapPI_13_200_1000_4 10000 25 3654
hill_climber_penalized_score knapPI_13_200_1000_4 10000 26 3628
hill_climber_penalized_score knapPI_13_200_1000_4 10000 27 3620
hill_climber_penalized_score knapPI_13_200_1000_4 10000 28 3620
hill_climber_penalized_score knapPI_13_200_1000_4 10000 29 3637
hill_climber_penalized_score knapPI_13_200_1000_4 10000 30 3620
hill_climber_penalized_score knapPI_13_200_1000_4 10000 31 3620
hill_climber_penalized_score knapPI_13_200_1000_4 10000 32 3577
hill_climber_penalized_score knapPI_13_200_1000_4 10000 33 3637
hill_climber_penalized_score knapPI_13_200_1000_4 10000 34 3637
hill_climber_penalized_score knapPI_13_200_1000_4 10000 35 3620
hill_climber_penalized_score knapPI_13_200_1000_4 10000 36 3620
hill_climber_penalized_score knapPI_13_200_1000_4 10000 37 3663
hill_climber_penalized_score knapPI_13_200_1000_4 10000 38 3577
hill_climber_penalized_score knapPI_13_200_1000_4 10000 39 3663
hill_climber_penalized_score knapPI_13_200_1000_4 10000 40 3637
hill_climber_penalized_score knapPI_13_200_1000_4 10000 41 3610
hill_climber_penalized_score knapPI_13_200_1000_4 10000 42 3620
hill_climber_penalized_score knapPI_13_200_1000_4 10000 43 3637
hill_climber_penalized_score knapPI_13_200_1000_4 10000 44 3663
hill_climber_penalized_score knapPI_13_200_1000_4 10000 45 3680
hill_climber_penalized_score knapPI_13_200_1000_4 10000 46 3637
hill_climber_penalized_score knapPI_13_200_1000_4 10000 47 3663
hill_climber_penalized_score knapPI_13_200_1000_4 10000 48 3654
hill_climber_penalized_score knapPI_13_200_1000_4 10000 49 3620
hill_climber_penalized_score knapPI_16_200_1000_4 10000 0 11191
hill_climber_penalized_score knapPI_16_200_1000_4 10000 1 10954
hill_climber_penalized_score knapPI_16_200_1000_4 10000 2 11591
hill_climber_penalized_score knapPI_16_200_1000_4 10000 3 12006
hill_climber_penalized_score knapPI_16_200_1000_4 10000 4 10513
hill_climber_penalized_score knapPI_16_200_1000_4 10000 5 12277
hill_climber_penalized_score knapPI_16_200_1000_4 10000 6 10813
hill_climber_penalized_score knapPI_16_200_1000_4 10000 7 12731
hill_climber_penalized_score knapPI_16_200_1000_4 10000 8 10793
hill_climber_penalized_score knapPI_16_200_1000_4 10000 9 11137
hill_climber_penalized_score knapPI_16_200_1000_4 10000 10 11347
hill_climber_penalized_score knapPI_16_200_1000_4 10000 11 10856
hill_climber_penalized_score knapPI_16_200_1000_4 10000 12 11377
hill_climber_penalized_score knapPI_16_200_1000_4 10000 13 11653
hill_climber_penalized_score knapPI_16_200_1000_4 10000 14 11372
hill_climber_penalized_score knapPI_16_200_1000_4 10000 15 10614
hill_climber_penalized_score knapPI_16_200_1000_4 10000 16 11899
hill_climber_penalized_score knapPI_16_200_1000_4 10000 17 12014
hill_climber_penalized_score knapPI_16_200_1000_4 10000 18 11450
hill_climber_penalized_score knapPI_16_200_1000_4 10000 19 11629
hill_climber_penalized_score knapPI_16_200_1000_4 10000 20 11816
hill_climber_penalized_score knapPI_16_200_1000_4 10000 21 10999
hill_climber_penalized_score knapPI_16_200_1000_4 10000 22 11921
hill_climber_penalized_score knapPI_16_200_1000_4 10000 23 11947
hill_climber_penalized_score knapPI_16_200_1000_4 10000 24 11205
hill_climber_penalized_score knapPI_16_200_1000_4 10000 25 11223
hill_climber_penalized_score knapPI_16_200_1000_4 10000 26 10819
hill_climber_penalized_score knapPI_16_200_1000_4 10000 27 9350
hill_climber_penalized_score knapPI_16_200_1000_4 10000 28 11827
hill_climber_penalized_score knapPI_16_200_1000_4 10000 29 12054
hill_climber_penalized_score knapPI_16_200_1000_4 10000 30 12173
hill_climber_penalized_score knapPI_16_200_1000_4 10000 31 9833
hill_climber_penalized_score knapPI_16_200_1000_4 10000 32 11941
hill_climber_penalized_score knapPI_16_200_1000_4 10000 33 10841
hill_climber_penalized_score knapPI_16_200_1000_4 10000 34 10837
hill_climber_penalized_score knapPI_16_200_1000_4 10000 35 11124
hill_climber_penalized_score knapPI_16_200_1000_4 10000 36 11093
hill_climber_penalized_score knapPI_16_200_1000_4 10000 37 11938
hill_climber_penalized_score knapPI_16_200_1000_4 10000 38 11558
hill_climber_penalized_score knapPI_16_200_1000_4 10000 39 10352
hill_climber_penalized_score knapPI_16_200_1000_4 10000 40 11990
hill_climber_penalized_score knapPI_16_200_1000_4 10000 41 11379
hill_climber_penalized_score knapPI_16_200_1000_4 10000 42 12622
hill_climber_penalized_score knapPI_16_200_1000_4 10000 43 10610
hill_climber_penalized_score knapPI_16_200_1000_4 10000 44 10306
hill_climber_penalized_score knapPI_16_200_1000_4 10000 45 12310
hill_climber_penalized_score knapPI_16_200_1000_4 10000 46 11116
hill_climber_penalized_score knapPI_16_200_1000_4 10000 47 11612
hill_climber_penalized_score knapPI_16_200_1000_4 10000 48 10220
hill_climber_penalized_score knapPI_16_200_1000_4 10000 49 12763
random_search knapPI_11_20_1000_4 10000 0 1320
random_search knapPI_11_20_1000_4 10000 1 1320
random_search knapPI_11_20_1000_4 10000 2 1400
random_search knapPI_11_20_1000_4 10000 3 1360
random_search knapPI_11_20_1000_4 10000 4 1440
random_search knapPI_11_20_1000_4 10000 5 1400
random_search knapPI_11_20_1000_4 10000 6 1320
random_search knapPI_11_20_1000_4 10000 7 1400
random_search knapPI_11_20_1000_4 10000 8 1400
random_search knapPI_11_20_1000_4 10000 9 1400
random_search knapPI_11_20_1000_4 10000 10 1440
random_search knapPI_11_20_1000_4 10000 11 1360
random_search knapPI_11_20_1000_4 10000 12 1300
random_search knapPI_11_20_1000_4 10000 13 1320
random_search knapPI_11_20_1000_4 10000 14 1440
random_search knapPI_11_20_1000_4 10000 15 1400
random_search knapPI_11_20_1000_4 10000 16 1300
random_search knapPI_11_20_1000_4 10000 17 1400
random_search knapPI_11_20_1000_4 10000 18 1360
random_search knapPI_11_20_1000_4 10000 19 1400
random_search knapPI_11_20_1000_4 10000 20 1340
random_search knapPI_11_20_1000_4 10000 21 1400
random_search knapPI_11_20_1000_4 10000 22 1300
random_search knapPI_11_20_1000_4 10000 23 1400
random_search knapPI_11_20_1000_4 10000 24 1400
random_search knapPI_11_20_1000_4 10000 25 1400
random_search knapPI_11_20_1000_4 10000 26 1400
random_search knapPI_11_20_1000_4 10000 27 1280
random_search knapPI_11_20_1000_4 10000 28 1400
random_search knapPI_11_20_1000_4 10000 29 1400
random_search knapPI_11_20_1000_4 10000 30 1320
random_search knapPI_11_20_1000_4 10000 31 1400
random_search knapPI_11_20_1000_4 10000 32 1400
random_search knapPI_11_20_1000_4 10000 33 1320
random_search knapPI_11_20_1000_4 10000 34 1320
random_search knapPI_11_20_1000_4 10000 35 1320
random_search knapPI_11_20_1000_4 10000 36 1440
random_search knapPI_11_20_1000_4 10000 37 1340
random_search knapPI_11_20_1000_4 10000 38 1300
random_search knapPI_11_20_1000_4 10000 39 1300
random_search knapPI_11_20_1000_4 10000 40 1400
random_search knapPI_11_20_1000_4 10000 41 1400
random_search knapPI_11_20_1000_4 10000 42 1400
random_search knapPI_11_20_1000_4 10000 43 1320
random_search knapPI_11_20_1000_4 10000 44 1400
random_search knapPI_11_20_1000_4 10000 45 1280
random_search knapPI_11_20_1000_4 10000 46 1360
random_search knapPI_11_20_1000_4 10000 47 1300
random_search knapPI_11_20_1000_4 10000 48 1360
random_search knapPI_11_20_1000_4 10000 49 1400
random_search knapPI_13_20_1000_4 10000 0 907
random_search knapPI_13_20_1000_4 10000 1 880
random_search knapPI_13_20_1000_4 10000 2 881
random_search knapPI_13_20_1000_4 10000 3 863
random_search knapPI_13_20_1000_4 10000 4 756
random_search knapPI_13_20_1000_4 10000 5 907
random_search knapPI_13_20_1000_4 10000 6 907
random_search knapPI_13_20_1000_4 10000 7 872
random_search knapPI_13_20_1000_4 10000 8 889
random_search knapPI_13_20_1000_4 10000 9 0
random_search knapPI_13_20_1000_4 10000 10 907
random_search knapPI_13_20_1000_4 10000 11 845
random_search knapPI_13_20_1000_4 10000 12 800
random_search knapPI_13_20_1000_4 10000 13 907
random_search knapPI_13_20_1000_4 10000 14 845
random_search knapPI_13_20_1000_4 10000 15 907
random_search knapPI_13_20_1000_4 10000 16 747
random_search knapPI_13_20_1000_4 10000 17 809
random_search knapPI_13_20_1000_4 10000 18 889
random_search knapPI_13_20_1000_4 10000 19 756
random_search knapPI_13_20_1000_4 10000 20 854
random_search knapPI_13_20_1000_4 10000 21 880
random_search knapPI_13_20_1000_4 10000 22 880
random_search knapPI_13_20_1000_4 10000 23 890
random_search knapPI_13_20_1000_4 10000 24 890
random_search knapPI_13_20_1000_4 10000 25 756
random_search knapPI_13_20_1000_4 10000 26 881
random_search knapPI_13_20_1000_4 10000 27 845
random_search knapPI_13_20_1000_4 10000 28 640
random_search knapPI_13_20_1000_4 10000 29 880
random_search knapPI_13_20_1000_4 10000 30 800
random_search knapPI_13_20_1000_4 10000 31 889
random_search knapPI_13_20_1000_4 10000 32 890
random_search knapPI_13_20_1000_4 10000 33 809
random_search knapPI_13_20_1000_4 10000 34 880
random_search knapPI_13_20_1000_4 10000 35 836
random_search knapPI_13_20_1000_4 10000 36 907
random_search knapPI_13_20_1000_4 10000 37 880
random_search knapPI_13_20_1000_4 10000 38 836
random_search knapPI_13_20_1000_4 10000 39 774
random_search knapPI_13_20_1000_4 10000 40 836
random_search knapPI_13_20_1000_4 10000 41 809
random_search knapPI_13_20_1000_4 10000 42 890
random_search knapPI_13_20_1000_4 10000 43 800
random_search knapPI_13_20_1000_4 10000 44 889
random_search knapPI_13_20_1000_4 10000 45 880
random_search knapPI_13_20_1000_4 10000 46 845
random_search knapPI_13_20_1000_4 10000 47 890
random_search knapPI_13_20_1000_4 10000 48 809
random_search knapPI_13_20_1000_4 10000 49 880
random_search knapPI_16_20_1000_4 10000 0 2106
random_search knapPI_16_20_1000_4 10000 1 2575
random_search knapPI_16_20_1000_4 10000 2 2557
random_search knapPI_16_20_1000_4 10000 3 2420
random_search knapPI_16_20_1000_4 10000 4 2446
random_search knapPI_16_20_1000_4 10000 5 2671
random_search knapPI_16_20_1000_4 10000 6 2116
random_search knapPI_16_20_1000_4 10000 7 2525
random_search knapPI_16_20_1000_4 10000 8 2323
random_search knapPI_16_20_1000_4 10000 9 2671
random_search knapPI_16_20_1000_4 10000 10 2145
random_search knapPI_16_20_1000_4 10000 11 2702
random_search knapPI_16_20_1000_4 10000 12 2586
random_search knapPI_16_20_1000_4 10000 13 2395
random_search knapPI_16_20_1000_4 10000 14 2464
random_search knapPI_16_20_1000_4 10000 15 2274
random_search knapPI_16_20_1000_4 10000 16 2323
random_search knapPI_16_20_1000_4 10000 17 2575
random_search knapPI_16_20_1000_4 10000 18 2402
random_search knapPI_16_20_1000_4 10000 19 2413
random_search knapPI_16_20_1000_4 10000 20 2395
random_search knapPI_16_20_1000_4 10000 21 2318
random_search knapPI_16_20_1000_4 10000 22 2575
random_search knapPI_16_20_1000_4 10000 23 2203
random_search knapPI_16_20_1000_4 10000 24 2047
random_search knapPI_16_20_1000_4 10000 25 2363
random_search knapPI_16_20_1000_4 10000 26 2675
random_search knapPI_16_20_1000_4 10000 27 2893
random_search knapPI_16_20_1000_4 10000 28 2550
random_search knapPI_16_20_1000_4 10000 29 1806
random_search knapPI_16_20_1000_4 10000 30 1956
random_search knapPI_16_20_1000_4 10000 31 1892
random_search knapPI_16_20_1000_4 10000 32 1822
random_search knapPI_16_20_1000_4 10000 33 2348
random_search knapPI_16_20_1000_4 10000 34 2420
random_search knapPI_16_20_1000_4 10000 35 2195
random_search knapPI_16_20_1000_4 10000 36 2116
random_search knapPI_16_20_1000_4 10000 37 2538
random_search knapPI_16_20_1000_4 10000 38 2271
random_search knapPI_16_20_1000_4 10000 39 2864
random_search knapPI_16_20_1000_4 10000 40 2489
random_search knapPI_16_20_1000_4 10000 41 2395
random_search knapPI_16_20_1000_4 10000 42 2096
random_search knapPI_16_20_1000_4 10000 43 2893
random_search knapPI_16_20_1000_4 10000 44 2000
random_search knapPI_16_20_1000_4 10000 45 1878
random_search knapPI_16_20_1000_4 10000 46 2361
random_search knapPI_16_20_1000_4 10000 47 2124
random_search knapPI_16_20_1000_4 10000 48 2467
random_search knapPI_16_20_1000_4 10000 49 2582
random_search knapPI_11_200_1000_4 10000 0 0
random_search knapPI_11_200_1000_4 10000 1 0
random_search knapPI_11_200_1000_4 10000 2 0
random_search knapPI_11_200_1000_4 10000 3 0
random_search knapPI_11_200_1000_4 10000 4 0
random_search knapPI_11_200_1000_4 10000 5 0
random_search knapPI_11_200_1000_4 10000 6 0
random_search knapPI_11_200_1000_4 10000 7 0
random_search knapPI_11_200_1000_4 10000 8 0
random_search knapPI_11_200_1000_4 10000 9 0
random_search knapPI_11_200_1000_4 10000 10 0
random_search knapPI_11_200_1000_4 10000 11 0
random_search knapPI_11_200_1000_4 10000 12 0
random_search knapPI_11_200_1000_4 10000 13 0
random_search knapPI_11_200_1000_4 10000 14 0
random_search knapPI_11_200_1000_4 10000 15 0
random_search knapPI_11_200_1000_4 10000 16 0
random_search knapPI_11_200_1000_4 10000 17 0
random_search knapPI_11_200_1000_4 10000 18 0
random_search knapPI_11_200_1000_4 10000 19 0
random_search knapPI_11_200_1000_4 10000 20 0
random_search knapPI_11_200_1000_4 10000 21 0
random_search knapPI_11_200_1000_4 10000 22 0
random_search knapPI_11_200_1000_4 10000 23 0
random_search knapPI_11_200_1000_4 10000 24 0
random_search knapPI_11_200_1000_4 10000 25 0
random_search knapPI_11_200_1000_4 10000 26 0
random_search knapPI_11_200_1000_4 10000 27 0
random_search knapPI_11_200_1000_4 10000 28 0
random_search knapPI_11_200_1000_4 10000 29 0
random_search knapPI_11_200_1000_4 10000 30 0
random_search knapPI_11_200_1000_4 10000 31 0
random_search knapPI_11_200_1000_4 10000 32 0
random_search knapPI_11_200_1000_4 10000 33 0
random_search knapPI_11_200_1000_4 10000 34 0
random_search knapPI_11_200_1000_4 10000 35 0
random_search knapPI_11_200_1000_4 10000 36 0
random_search knapPI_11_200_1000_4 10000 37 0
random_search knapPI_11_200_1000_4 10000 38 0
random_search knapPI_11_200_1000_4 10000 39 0
random_search knapPI_11_200_1000_4 10000 40 0
random_search knapPI_11_200_1000_4 10000 41 0
random_search knapPI_11_200_1000_4 10000 42 0
random_search knapPI_11_200_1000_4 10000 43 0
random_search knapPI_11_200_1000_4 10000 44 0
random_search knapPI_11_200_1000_4 10000 45 0
random_search knapPI_11_200_1000_4 10000 46 0
random_search knapPI_11_200_1000_4 10000 47 0
random_search knapPI_11_200_1000_4 10000 48 0
random_search knapPI_11_200_1000_4 10000 49 0
random_search knapPI_13_200_1000_4 10000 0 0
random_search knapPI_13_200_1000_4 10000 1 0
random_search knapPI_13_200_1000_4 10000 2 0
random_search knapPI_13_200_1000_4 10000 3 0
random_search knapPI_13_200_1000_4 10000 4 0
random_search knapPI_13_200_1000_4 10000 5 0
random_search knapPI_13_200_1000_4 10000 6 0
random_search knapPI_13_200_1000_4 10000 7 0
random_search knapPI_13_200_1000_4 10000 8 0
random_search knapPI_13_200_1000_4 10000 9 0
random_search knapPI_13_200_1000_4 10000 10 0
random_search knapPI_13_200_1000_4 10000 11 0
random_search knapPI_13_200_1000_4 10000 12 0
random_search knapPI_13_200_1000_4 10000 13 0
random_search knapPI_13_200_1000_4 10000 14 0
random_search knapPI_13_200_1000_4 10000 15 0
random_search knapPI_13_200_1000_4 10000 16 0
random_search knapPI_13_200_1000_4 10000 17 0
random_search knapPI_13_200_1000_4 10000 18 0
random_search knapPI_13_200_1000_4 10000 19 0
random_search knapPI_13_200_1000_4 10000 20 0
random_search knapPI_13_200_1000_4 10000 21 0
random_search knapPI_13_200_1000_4 10000 22 0
random_search knapPI_13_200_1000_4 10000 23 0
random_search knapPI_13_200_1000_4 10000 24 0
random_search knapPI_13_200_1000_4 10000 25 0
random_search knapPI_13_200_1000_4 10000 26 0
random_search knapPI_13_200_1000_4 10000 27 0
random_search knapPI_13_200_1000_4 10000 28 0
random_search knapPI_13_200_1000_4 10000 29 0
random_search knapPI_13_200_1000_4 10000 30 0
random_search knapPI_13_200_1000_4 10000 31 0
random_search knapPI_13_200_1000_4 10000 32 0
random_search knapPI_13_200_1000_4 10000 33 0
random_search knapPI_13_200_1000_4 10000 34 0
random_search knapPI_13_200_1000_4 10000 35 0
random_search knapPI_13_200_1000_4 10000 36 0
random_search knapPI_13_200_1000_4 10000 37 0
random_search knapPI_13_200_1000_4 10000 38 0
random_search knapPI_13_200_1000_4 10000 39 0
random_search knapPI_13_200_1000_4 10000 40 0
random_search knapPI_13_200_1000_4 10000 41 0
random_search knapPI_13_200_1000_4 10000 42 0
random_search knapPI_13_200_1000_4 10000 43 0
random_search knapPI_13_200_1000_4 10000 44 0
random_search knapPI_13_200_1000_4 10000 45 0
random_search knapPI_13_200_1000_4 10000 46 0
random_search knapPI_13_200_1000_4 10000 47 0
random_search knapPI_13_200_1000_4 10000 48 0
random_search knapPI_13_200_1000_4 10000 49 0
random_search knapPI_16_200_1000_4 10000 0 0
random_search knapPI_16_200_1000_4 10000 1 0
random_search knapPI_16_200_1000_4 10000 2 0
random_search knapPI_16_200_1000_4 10000 3 0
random_search knapPI_16_200_1000_4 10000 4 0
random_search knapPI_16_200_1000_4 10000 5 0
random_search knapPI_16_200_1000_4 10000 6 0
random_search knapPI_16_200_1000_4 10000 7 0
random_search knapPI_16_200_1000_4 10000 8 0
random_search knapPI_16_200_1000_4 10000 9 0
random_search knapPI_16_200_1000_4 10000 10 0
random_search knapPI_16_200_1000_4 10000 11 0
random_search knapPI_16_200_1000_4 10000 12 0
random_search knapPI_16_200_1000_4 10000 13 0
random_search knapPI_16_200_1000_4 10000 14 0
random_search knapPI_16_200_1000_4 10000 15 0
random_search knapPI_16_200_1000_4 10000 16 0
random_search knapPI_16_200_1000_4 10000 17 0
random_search knapPI_16_200_1000_4 10000 18 0
random_search knapPI_16_200_1000_4 10000 19 0
random_search knapPI_16_200_1000_4 10000 20 0
random_search knapPI_16_200_1000_4 10000 21 0
random_search knapPI_16_200_1000_4 10000 22 0
random_search knapPI_16_200_1000_4 10000 23 0
random_search knapPI_16_200_1000_4 10000 24 0
random_search knapPI_16_200_1000_4 10000 25 0
random_search knapPI_16_200_1000_4 10000 26 0
random_search knapPI_16_200_1000_4 10000 27 0
random_search knapPI_16_200_1000_4 10000 28 0
random_search knapPI_16_200_1000_4 10000 29 0
random_search knapPI_16_200_1000_4 10000 30 0
random_search knapPI_16_200_1000_4 10000 31 0
random_search knapPI_16_200_1000_4 10000 32 0
random_search knapPI_16_200_1000_4 10000 33 0
random_search knapPI_16_200_1000_4 10000 34 0
random_search knapPI_16_200_1000_4 10000 35 0
random_search knapPI_16_200_1000_4 10000 36 0
random_search knapPI_16_200_1000_4 10000 37 0
random_search knapPI_16_200_1000_4 10000 38 0
random_search knapPI_16_200_1000_4 10000 39 0
random_search knapPI_16_200_1000_4 10000 40 0
random_search knapPI_16_200_1000_4 10000 41 0
random_search knapPI_16_200_1000_4 10000 42 0
random_search knapPI_16_200_1000_4 10000 43 0
random_search knapPI_16_200_1000_4 10000 44 0
random_search knapPI_16_200_1000_4 10000 45 0
random_search knapPI_16_200_1000_4 10000 46 0
random_search knapPI_16_200_1000_4 10000 47 0
random_search knapPI_16_200_1000_4 10000 48 0
random_search knapPI_16_200_1000_4 10000 49 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 0 1280
hill_climber_cliff_score knapPI_11_20_1000_4 1000 1 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 2 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 3 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 4 1320
hill_climber_cliff_score knapPI_11_20_1000_4 1000 5 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 6 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 7 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 8 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 9 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 10 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 11 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 12 1400
hill_climber_cliff_score knapPI_11_20_1000_4 1000 13 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 14 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 15 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 16 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 17 1160
hill_climber_cliff_score knapPI_11_20_1000_4 1000 18 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 19 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 20 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 21 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 22 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 23 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 24 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 25 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 26 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 27 1200
hill_climber_cliff_score knapPI_11_20_1000_4 1000 28 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 29 1400
hill_climber_cliff_score knapPI_11_20_1000_4 1000 30 1120
hill_climber_cliff_score knapPI_11_20_1000_4 1000 31 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 32 0
hill_climber_cliff_score knapPI_11_20_1000_4 1000 33 1320
